Hero1,Hero2,Appeared_Together
ROGUE ,"MASTERS, ALICIA REIS",3
ROGUE ,IRON FIST,3
ROGUE ,GAMBIT,120
ROGUE ,"NORRISS, SISTER BARB",2
ROGUE ,CLEA,0
ROGUE ,JUBILEE,46
ROGUE ,BOOMER,12
ROGUE ,MOON KNIGHT,6
ROGUE ,USAGENT,8
ROGUE ,"OSBORN, HARRY",0
ROGUE ,"MACTAGGERT, MOIRA KI",40
ROGUE ,POLARIS,51
ROGUE ,KA-ZAR,5
ROGUE ,QUASAR III,13
ROGUE ,CAPTAIN MARVEL II,18
ROGUE ,MOCKINGBIRD,6
ROGUE ,NOVA,19
ROGUE ,SHANG-CHI,0
ROGUE ,MIRAGE II,23
ROGUE ,BINARY,13
ROGUE ,"HUDSON, HEATHER",19
ROGUE ,TIGRA,6
ROGUE ,SPIDER-MAN CLONE,0
ROGUE ,"PAGE, KAREN",1
ROGUE ,MEDUSA,0
BLACK PANTHER,SILVER SURFER,15
BLACK PANTHER,CANNONBALL II,0
BLACK PANTHER,PUNISHER II,1
BLACK PANTHER,CAPTAIN BRITAIN,5
BLACK PANTHER,"NELSON, FRANKLIN FOG",7
BLACK PANTHER,DR. DOOM,17
BLACK PANTHER,"RICHARDS, FRANKLIN B",6
BLACK PANTHER,CRYSTAL [INHUMAN],28
BLACK PANTHER,HAVOK,1
BLACK PANTHER,"SUMMERS, NATHAN CHRI",2
BLACK PANTHER,BALDER [ASGARDIAN],2
BLACK PANTHER,LOKI [ASGARDIAN],10
BLACK PANTHER,"BANNER, BETTY ROSS T",3
BLACK PANTHER,IRON MAN IV,4
BLACK PANTHER,"LEEDS, BETTY BRANT",0
BLACK PANTHER,KINGPIN,3
BLACK PANTHER,"THOMPSON, EUGENE FLA",0
BLACK PANTHER,SIF,2
BLACK PANTHER,FANDRAL [ASGARDIAN],2
BLACK PANTHER,HOGUN [ASGARDIAN],2
BLACK PANTHER,VOLSTAGG,0
BLACK PANTHER,"CAGE, LUKE",7
BLACK PANTHER,"DUGAN, TIMOTHY ALOYI",9
BLACK PANTHER,WOLFSBANE,0
BLACK PANTHER,PSYLOCKE,2
BLACK PANTHER,BANSHEE,1
BLACK PANTHER,WONG,2
BLACK PANTHER,FALCON,18
BLACK PANTHER,MAGNETO,7
BLACK PANTHER,"ROSS, GEN. THADDEUS",0
BLACK PANTHER,SUNSPOT,0
BLACK PANTHER,BLACK KNIGHT V,23
BLACK PANTHER,"MASTERS, ALICIA REIS",5
BLACK PANTHER,IRON FIST,7
BLACK PANTHER,GAMBIT,2
BLACK PANTHER,"NORRISS, SISTER BARB",15
BLACK PANTHER,CLEA,4
BLACK PANTHER,JUBILEE,1
BLACK PANTHER,BOOMER,0
BLACK PANTHER,MOON KNIGHT,6
BLACK PANTHER,USAGENT,5
BLACK PANTHER,"OSBORN, HARRY",1
BLACK PANTHER,"MACTAGGERT, MOIRA KI",2
BLACK PANTHER,POLARIS,0
BLACK PANTHER,KA-ZAR,3
BLACK PANTHER,QUASAR III,20
BLACK PANTHER,CAPTAIN MARVEL II,8
BLACK PANTHER,MOCKINGBIRD,6
BLACK PANTHER,NOVA,4
BLACK PANTHER,SHANG-CHI,0
BLACK PANTHER,MIRAGE II,0
BLACK PANTHER,BINARY,14
BLACK PANTHER,"HUDSON, HEATHER",0
BLACK PANTHER,TIGRA,16
BLACK PANTHER,SPIDER-MAN CLONE,2
BLACK PANTHER,"PAGE, KAREN",4
BLACK PANTHER,MEDUSA,16
SILVER SURFER,CANNONBALL II,1
SILVER SURFER,PUNISHER II,2
SILVER SURFER,CAPTAIN BRITAIN,2
SILVER SURFER,"NELSON, FRANKLIN FOG",1
SILVER SURFER,DR. DOOM,25
SILVER SURFER,"RICHARDS, FRANKLIN B",9
SILVER SURFER,CRYSTAL [INHUMAN],17
SILVER SURFER,HAVOK,8
SILVER SURFER,"SUMMERS, NATHAN CHRI",0
SILVER SURFER,BALDER [ASGARDIAN],5
SILVER SURFER,LOKI [ASGARDIAN],11
SILVER SURFER,"BANNER, BETTY ROSS T",7
SILVER SURFER,IRON MAN IV,0
SILVER SURFER,"LEEDS, BETTY BRANT",0
SILVER SURFER,KINGPIN,0
SILVER SURFER,"THOMPSON, EUGENE FLA",0
SILVER SURFER,SIF,6
SILVER SURFER,FANDRAL [ASGARDIAN],6
SILVER SURFER,HOGUN [ASGARDIAN],6
SILVER SURFER,VOLSTAGG,5
SILVER SURFER,"CAGE, LUKE",5
SILVER SURFER,"DUGAN, TIMOTHY ALOYI",4
SILVER SURFER,WOLFSBANE,4
SILVER SURFER,PSYLOCKE,9
SILVER SURFER,BANSHEE,1
SILVER SURFER,WONG,12
SILVER SURFER,FALCON,1
SILVER SURFER,MAGNETO,1
SILVER SURFER,"ROSS, GEN. THADDEUS",0
SILVER SURFER,SUNSPOT,0
SILVER SURFER,BLACK KNIGHT V,12
SILVER SURFER,"MASTERS, ALICIA REIS",42
SILVER SURFER,IRON FIST,1
SILVER SURFER,GAMBIT,5
SILVER SURFER,"NORRISS, SISTER BARB",27
SILVER SURFER,CLEA,10
SILVER SURFER,JUBILEE,1
SILVER SURFER,BOOMER,0
SILVER SURFER,MOON KNIGHT,6
SILVER SURFER,USAGENT,5
SILVER SURFER,"OSBORN, HARRY",0
SILVER SURFER,"MACTAGGERT, MOIRA KI",1
SILVER SURFER,POLARIS,6
SILVER SURFER,KA-ZAR,1
SILVER SURFER,QUASAR III,16
SILVER SURFER,CAPTAIN MARVEL II,6
SILVER SURFER,MOCKINGBIRD,5
SILVER SURFER,NOVA,16
SILVER SURFER,SHANG-CHI,0
SILVER SURFER,MIRAGE II,1
SILVER SURFER,BINARY,3
SILVER SURFER,"HUDSON, HEATHER",7
SILVER SURFER,TIGRA,10
SILVER SURFER,SPIDER-MAN CLONE,1
SILVER SURFER,"PAGE, KAREN",0
SILVER SURFER,MEDUSA,16
CANNONBALL II,PUNISHER II,1
CANNONBALL II,CAPTAIN BRITAIN,6
CANNONBALL II,"NELSON, FRANKLIN FOG",0
CANNONBALL II,DR. DOOM,0
CANNONBALL II,"RICHARDS, FRANKLIN B",8
CANNONBALL II,CRYSTAL [INHUMAN],1
CANNONBALL II,HAVOK,29
CANNONBALL II,"SUMMERS, NATHAN CHRI",81
CANNONBALL II,BALDER [ASGARDIAN],4
CANNONBALL II,LOKI [ASGARDIAN],2
CANNONBALL II,"BANNER, BETTY ROSS T",1
CANNONBALL II,IRON MAN IV,1
CANNONBALL II,"LEEDS, BETTY BRANT",0
CANNONBALL II,KINGPIN,3
CANNONBALL II,"THOMPSON, EUGENE FLA",0
CANNONBALL II,SIF,0
CANNONBALL II,FANDRAL [ASGARDIAN],5
CANNONBALL II,HOGUN [ASGARDIAN],5
CANNONBALL II,VOLSTAGG,5
CANNONBALL II,"CAGE, LUKE",1
CANNONBALL II,"DUGAN, TIMOTHY ALOYI",0
CANNONBALL II,WOLFSBANE,150
CANNONBALL II,PSYLOCKE,37
CANNONBALL II,BANSHEE,20
CANNONBALL II,WONG,1
CANNONBALL II,FALCON,0
CANNONBALL II,MAGNETO,55
CANNONBALL II,"ROSS, GEN. THADDEUS",0
CANNONBALL II,SUNSPOT,178
CANNONBALL II,BLACK KNIGHT V,4
CANNONBALL II,"MASTERS, ALICIA REIS",0
CANNONBALL II,IRON FIST,0
CANNONBALL II,GAMBIT,43
CANNONBALL II,"NORRISS, SISTER BARB",0
CANNONBALL II,CLEA,0
CANNONBALL II,JUBILEE,25
CANNONBALL II,BOOMER,124
CANNONBALL II,MOON KNIGHT,0
CANNONBALL II,USAGENT,0
CANNONBALL II,"OSBORN, HARRY",0
CANNONBALL II,"MACTAGGERT, MOIRA KI",32
CANNONBALL II,POLARIS,21
CANNONBALL II,KA-ZAR,1
CANNONBALL II,QUASAR III,1
CANNONBALL II,CAPTAIN MARVEL II,4
CANNONBALL II,MOCKINGBIRD,2
CANNONBALL II,NOVA,5
CANNONBALL II,SHANG-CHI,3
CANNONBALL II,MIRAGE II,148
CANNONBALL II,BINARY,6
CANNONBALL II,"HUDSON, HEATHER",2
CANNONBALL II,TIGRA,2
CANNONBALL II,SPIDER-MAN CLONE,0
CANNONBALL II,"PAGE, KAREN",0
CANNONBALL II,MEDUSA,0
PUNISHER II,CAPTAIN BRITAIN,0
PUNISHER II,"NELSON, FRANKLIN FOG",6
PUNISHER II,DR. DOOM,4
PUNISHER II,"RICHARDS, FRANKLIN B",0
PUNISHER II,CRYSTAL [INHUMAN],0
PUNISHER II,HAVOK,1
PUNISHER II,"SUMMERS, NATHAN CHRI",1
PUNISHER II,BALDER [ASGARDIAN],0
PUNISHER II,LOKI [ASGARDIAN],4
PUNISHER II,"BANNER, BETTY ROSS T",2
PUNISHER II,IRON MAN IV,0
PUNISHER II,"LEEDS, BETTY BRANT",7
PUNISHER II,KINGPIN,40
PUNISHER II,"THOMPSON, EUGENE FLA",8
PUNISHER II,SIF,0
PUNISHER II,FANDRAL [ASGARDIAN],0
PUNISHER II,HOGUN [ASGARDIAN],0
PUNISHER II,VOLSTAGG,0
PUNISHER II,"CAGE, LUKE",9
PUNISHER II,"DUGAN, TIMOTHY ALOYI",2
PUNISHER II,WOLFSBANE,1
PUNISHER II,PSYLOCKE,2
PUNISHER II,BANSHEE,1
PUNISHER II,WONG,0
PUNISHER II,FALCON,1
PUNISHER II,MAGNETO,0
PUNISHER II,"ROSS, GEN. THADDEUS",0
PUNISHER II,SUNSPOT,1
PUNISHER II,BLACK KNIGHT V,2
PUNISHER II,"MASTERS, ALICIA REIS",0
PUNISHER II,IRON FIST,2
PUNISHER II,GAMBIT,1
PUNISHER II,"NORRISS, SISTER BARB",0
PUNISHER II,CLEA,0
PUNISHER II,JUBILEE,2
PUNISHER II,BOOMER,1
PUNISHER II,MOON KNIGHT,22
PUNISHER II,USAGENT,2
PUNISHER II,"OSBORN, HARRY",8
PUNISHER II,"MACTAGGERT, MOIRA KI",0
PUNISHER II,POLARIS,0
PUNISHER II,KA-ZAR,3
PUNISHER II,QUASAR III,1
PUNISHER II,CAPTAIN MARVEL II,1
PUNISHER II,MOCKINGBIRD,0
PUNISHER II,NOVA,10
PUNISHER II,SHANG-CHI,10
PUNISHER II,MIRAGE II,0
PUNISHER II,BINARY,1
PUNISHER II,"HUDSON, HEATHER",0
PUNISHER II,TIGRA,0
PUNISHER II,SPIDER-MAN CLONE,3
PUNISHER II,"PAGE, KAREN",0
PUNISHER II,MEDUSA,0
CAPTAIN BRITAIN,"NELSON, FRANKLIN FOG",1
CAPTAIN BRITAIN,DR. DOOM,3
CAPTAIN BRITAIN,"RICHARDS, FRANKLIN B",1
CAPTAIN BRITAIN,CRYSTAL [INHUMAN],2
CAPTAIN BRITAIN,HAVOK,4
CAPTAIN BRITAIN,"SUMMERS, NATHAN CHRI",5
CAPTAIN BRITAIN,BALDER [ASGARDIAN],1
CAPTAIN BRITAIN,LOKI [ASGARDIAN],2
CAPTAIN BRITAIN,"BANNER, BETTY ROSS T",1
CAPTAIN BRITAIN,IRON MAN IV,3
CAPTAIN BRITAIN,"LEEDS, BETTY BRANT",0
CAPTAIN BRITAIN,KINGPIN,0
CAPTAIN BRITAIN,"THOMPSON, EUGENE FLA",0
CAPTAIN BRITAIN,SIF,1
CAPTAIN BRITAIN,FANDRAL [ASGARDIAN],1
CAPTAIN BRITAIN,HOGUN [ASGARDIAN],1
CAPTAIN BRITAIN,VOLSTAGG,0
CAPTAIN BRITAIN,"CAGE, LUKE",2
CAPTAIN BRITAIN,"DUGAN, TIMOTHY ALOYI",1
CAPTAIN BRITAIN,WOLFSBANE,25
CAPTAIN BRITAIN,PSYLOCKE,22
CAPTAIN BRITAIN,BANSHEE,0
CAPTAIN BRITAIN,WONG,1
CAPTAIN BRITAIN,FALCON,2
CAPTAIN BRITAIN,MAGNETO,0
CAPTAIN BRITAIN,"ROSS, GEN. THADDEUS",0
CAPTAIN BRITAIN,SUNSPOT,2
CAPTAIN BRITAIN,BLACK KNIGHT V,8
CAPTAIN BRITAIN,"MASTERS, ALICIA REIS",1
CAPTAIN BRITAIN,IRON FIST,4
CAPTAIN BRITAIN,GAMBIT,2
CAPTAIN BRITAIN,"NORRISS, SISTER BARB",3
CAPTAIN BRITAIN,CLEA,0
CAPTAIN BRITAIN,JUBILEE,2
CAPTAIN BRITAIN,BOOMER,3
CAPTAIN BRITAIN,MOON KNIGHT,1
CAPTAIN BRITAIN,USAGENT,2
CAPTAIN BRITAIN,"OSBORN, HARRY",0
CAPTAIN BRITAIN,"MACTAGGERT, MOIRA KI",34
CAPTAIN BRITAIN,POLARIS,3
CAPTAIN BRITAIN,KA-ZAR,1
CAPTAIN BRITAIN,QUASAR III,6
CAPTAIN BRITAIN,CAPTAIN MARVEL II,0
CAPTAIN BRITAIN,MOCKINGBIRD,2
CAPTAIN BRITAIN,NOVA,2
CAPTAIN BRITAIN,SHANG-CHI,0
CAPTAIN BRITAIN,MIRAGE II,4
CAPTAIN BRITAIN,BINARY,2
CAPTAIN BRITAIN,"HUDSON, HEATHER",0
CAPTAIN BRITAIN,TIGRA,6
CAPTAIN BRITAIN,SPIDER-MAN CLONE,0
CAPTAIN BRITAIN,"PAGE, KAREN",0
CAPTAIN BRITAIN,MEDUSA,2
"NELSON, FRANKLIN FOG",DR. DOOM,4
"NELSON, FRANKLIN FOG","RICHARDS, FRANKLIN B",1
"NELSON, FRANKLIN FOG",CRYSTAL [INHUMAN],2
"NELSON, FRANKLIN FOG",HAVOK,0
"NELSON, FRANKLIN FOG","SUMMERS, NATHAN CHRI",1
"NELSON, FRANKLIN FOG",BALDER [ASGARDIAN],1
"NELSON, FRANKLIN FOG",LOKI [ASGARDIAN],0
"NELSON, FRANKLIN FOG","BANNER, BETTY ROSS T",1
"NELSON, FRANKLIN FOG",IRON MAN IV,2
"NELSON, FRANKLIN FOG","LEEDS, BETTY BRANT",4
"NELSON, FRANKLIN FOG",KINGPIN,56
"NELSON, FRANKLIN FOG","THOMPSON, EUGENE FLA",5
"NELSON, FRANKLIN FOG",SIF,1
"NELSON, FRANKLIN FOG",FANDRAL [ASGARDIAN],1
"NELSON, FRANKLIN FOG",HOGUN [ASGARDIAN],1
"NELSON, FRANKLIN FOG",VOLSTAGG,0
"NELSON, FRANKLIN FOG","CAGE, LUKE",7
"NELSON, FRANKLIN FOG","DUGAN, TIMOTHY ALOYI",4
"NELSON, FRANKLIN FOG",WOLFSBANE,0
"NELSON, FRANKLIN FOG",PSYLOCKE,1
"NELSON, FRANKLIN FOG",BANSHEE,0
"NELSON, FRANKLIN FOG",WONG,0
"NELSON, FRANKLIN FOG",FALCON,2
"NELSON, FRANKLIN FOG",MAGNETO,0
"NELSON, FRANKLIN FOG","ROSS, GEN. THADDEUS",0
"NELSON, FRANKLIN FOG",SUNSPOT,0
"NELSON, FRANKLIN FOG",BLACK KNIGHT V,0
"NELSON, FRANKLIN FOG","MASTERS, ALICIA REIS",3
"NELSON, FRANKLIN FOG",IRON FIST,6
"NELSON, FRANKLIN FOG",GAMBIT,2
"NELSON, FRANKLIN FOG","NORRISS, SISTER BARB",1
"NELSON, FRANKLIN FOG",CLEA,0
"NELSON, FRANKLIN FOG",JUBILEE,0
"NELSON, FRANKLIN FOG",BOOMER,0
"NELSON, FRANKLIN FOG",MOON KNIGHT,0
"NELSON, FRANKLIN FOG",USAGENT,0
"NELSON, FRANKLIN FOG","OSBORN, HARRY",3
"NELSON, FRANKLIN FOG","MACTAGGERT, MOIRA KI",0
"NELSON, FRANKLIN FOG",POLARIS,0
"NELSON, FRANKLIN FOG",KA-ZAR,6
"NELSON, FRANKLIN FOG",QUASAR III,1
"NELSON, FRANKLIN FOG",CAPTAIN MARVEL II,0
"NELSON, FRANKLIN FOG",MOCKINGBIRD,0
"NELSON, FRANKLIN FOG",NOVA,6
"NELSON, FRANKLIN FOG",SHANG-CHI,0
"NELSON, FRANKLIN FOG",MIRAGE II,0
"NELSON, FRANKLIN FOG",BINARY,1
"NELSON, FRANKLIN FOG","HUDSON, HEATHER",0
"NELSON, FRANKLIN FOG",TIGRA,1
"NELSON, FRANKLIN FOG",SPIDER-MAN CLONE,3
"NELSON, FRANKLIN FOG","PAGE, KAREN",115
"NELSON, FRANKLIN FOG",MEDUSA,1
DR. DOOM,"RICHARDS, FRANKLIN B",28
DR. DOOM,CRYSTAL [INHUMAN],23
DR. DOOM,HAVOK,8
DR. DOOM,"SUMMERS, NATHAN CHRI",1
DR. DOOM,BALDER [ASGARDIAN],2
DR. DOOM,LOKI [ASGARDIAN],14
DR. DOOM,"BANNER, BETTY ROSS T",3
DR. DOOM,IRON MAN IV,16
DR. DOOM,"LEEDS, BETTY BRANT",1
DR. DOOM,KINGPIN,14
DR. DOOM,"THOMPSON, EUGENE FLA",2
DR. DOOM,SIF,3
DR. DOOM,FANDRAL [ASGARDIAN],1
DR. DOOM,HOGUN [ASGARDIAN],1
DR. DOOM,VOLSTAGG,1
DR. DOOM,"CAGE, LUKE",4
DR. DOOM,"DUGAN, TIMOTHY ALOYI",7
DR. DOOM,WOLFSBANE,4
DR. DOOM,PSYLOCKE,8
DR. DOOM,BANSHEE,0
DR. DOOM,WONG,2
DR. DOOM,FALCON,7
DR. DOOM,MAGNETO,28
DR. DOOM,"ROSS, GEN. THADDEUS",0
DR. DOOM,SUNSPOT,0
DR. DOOM,BLACK KNIGHT V,6
DR. DOOM,"MASTERS, ALICIA REIS",18
DR. DOOM,IRON FIST,3
DR. DOOM,GAMBIT,5
DR. DOOM,"NORRISS, SISTER BARB",1
DR. DOOM,CLEA,2
DR. DOOM,JUBILEE,0
DR. DOOM,BOOMER,0
DR. DOOM,MOON KNIGHT,6
DR. DOOM,USAGENT,6
DR. DOOM,"OSBORN, HARRY",1
DR. DOOM,"MACTAGGERT, MOIRA KI",1
DR. DOOM,POLARIS,5
DR. DOOM,KA-ZAR,2
DR. DOOM,QUASAR III,12
DR. DOOM,CAPTAIN MARVEL II,14
DR. DOOM,MOCKINGBIRD,3
DR. DOOM,NOVA,8
DR. DOOM,SHANG-CHI,3
DR. DOOM,MIRAGE II,0
DR. DOOM,BINARY,1
DR. DOOM,"HUDSON, HEATHER",7
DR. DOOM,TIGRA,6
DR. DOOM,SPIDER-MAN CLONE,1
DR. DOOM,"PAGE, KAREN",4
DR. DOOM,MEDUSA,20
"RICHARDS, FRANKLIN B",CRYSTAL [INHUMAN],27
"RICHARDS, FRANKLIN B",HAVOK,7
"RICHARDS, FRANKLIN B","SUMMERS, NATHAN CHRI",6
"RICHARDS, FRANKLIN B",BALDER [ASGARDIAN],0
"RICHARDS, FRANKLIN B",LOKI [ASGARDIAN],4
"RICHARDS, FRANKLIN B","BANNER, BETTY ROSS T",2
"RICHARDS, FRANKLIN B",IRON MAN IV,1
"RICHARDS, FRANKLIN B","LEEDS, BETTY BRANT",1
"RICHARDS, FRANKLIN B",KINGPIN,0
"RICHARDS, FRANKLIN B","THOMPSON, EUGENE FLA",1
"RICHARDS, FRANKLIN B",SIF,2
"RICHARDS, FRANKLIN B",FANDRAL [ASGARDIAN],2
"RICHARDS, FRANKLIN B",HOGUN [ASGARDIAN],2
"RICHARDS, FRANKLIN B",VOLSTAGG,2
"RICHARDS, FRANKLIN B","CAGE, LUKE",6
"RICHARDS, FRANKLIN B","DUGAN, TIMOTHY ALOYI",1
"RICHARDS, FRANKLIN B",WOLFSBANE,5
"RICHARDS, FRANKLIN B",PSYLOCKE,11
"RICHARDS, FRANKLIN B",BANSHEE,8
"RICHARDS, FRANKLIN B",WONG,3
"RICHARDS, FRANKLIN B",FALCON,5
"RICHARDS, FRANKLIN B",MAGNETO,7
"RICHARDS, FRANKLIN B","ROSS, GEN. THADDEUS",0
"RICHARDS, FRANKLIN B",SUNSPOT,5
"RICHARDS, FRANKLIN B",BLACK KNIGHT V,7
"RICHARDS, FRANKLIN B","MASTERS, ALICIA REIS",64
"RICHARDS, FRANKLIN B",IRON FIST,3
"RICHARDS, FRANKLIN B",GAMBIT,7
"RICHARDS, FRANKLIN B","NORRISS, SISTER BARB",2
"RICHARDS, FRANKLIN B",CLEA,1
"RICHARDS, FRANKLIN B",JUBILEE,3
"RICHARDS, FRANKLIN B",BOOMER,3
"RICHARDS, FRANKLIN B",MOON KNIGHT,3
"RICHARDS, FRANKLIN B",USAGENT,4
"RICHARDS, FRANKLIN B","OSBORN, HARRY",1
"RICHARDS, FRANKLIN B","MACTAGGERT, MOIRA KI",3
"RICHARDS, FRANKLIN B",POLARIS,1
"RICHARDS, FRANKLIN B",KA-ZAR,0
"RICHARDS, FRANKLIN B",QUASAR III,3
"RICHARDS, FRANKLIN B",CAPTAIN MARVEL II,4
"RICHARDS, FRANKLIN B",MOCKINGBIRD,2
"RICHARDS, FRANKLIN B",NOVA,5
"RICHARDS, FRANKLIN B",SHANG-CHI,0
"RICHARDS, FRANKLIN B",MIRAGE II,1
"RICHARDS, FRANKLIN B",BINARY,1
"RICHARDS, FRANKLIN B","HUDSON, HEATHER",3
"RICHARDS, FRANKLIN B",TIGRA,6
"RICHARDS, FRANKLIN B",SPIDER-MAN CLONE,1
"RICHARDS, FRANKLIN B","PAGE, KAREN",1
"RICHARDS, FRANKLIN B",MEDUSA,23
CRYSTAL [INHUMAN],HAVOK,9
CRYSTAL [INHUMAN],"SUMMERS, NATHAN CHRI",3
CRYSTAL [INHUMAN],BALDER [ASGARDIAN],1
CRYSTAL [INHUMAN],LOKI [ASGARDIAN],2
CRYSTAL [INHUMAN],"BANNER, BETTY ROSS T",6
CRYSTAL [INHUMAN],IRON MAN IV,4
CRYSTAL [INHUMAN],"LEEDS, BETTY BRANT",0
CRYSTAL [INHUMAN],KINGPIN,0
CRYSTAL [INHUMAN],"THOMPSON, EUGENE FLA",0
CRYSTAL [INHUMAN],SIF,1
CRYSTAL [INHUMAN],FANDRAL [ASGARDIAN],1
CRYSTAL [INHUMAN],HOGUN [ASGARDIAN],1
CRYSTAL [INHUMAN],VOLSTAGG,0
CRYSTAL [INHUMAN],"CAGE, LUKE",3
CRYSTAL [INHUMAN],"DUGAN, TIMOTHY ALOYI",7
CRYSTAL [INHUMAN],WOLFSBANE,5
CRYSTAL [INHUMAN],PSYLOCKE,7
CRYSTAL [INHUMAN],BANSHEE,1
CRYSTAL [INHUMAN],WONG,1
CRYSTAL [INHUMAN],FALCON,17
CRYSTAL [INHUMAN],MAGNETO,9
CRYSTAL [INHUMAN],"ROSS, GEN. THADDEUS",0
CRYSTAL [INHUMAN],SUNSPOT,0
CRYSTAL [INHUMAN],BLACK KNIGHT V,47
CRYSTAL [INHUMAN],"MASTERS, ALICIA REIS",23
CRYSTAL [INHUMAN],IRON FIST,2
CRYSTAL [INHUMAN],GAMBIT,10
CRYSTAL [INHUMAN],"NORRISS, SISTER BARB",2
CRYSTAL [INHUMAN],CLEA,0
CRYSTAL [INHUMAN],JUBILEE,1
CRYSTAL [INHUMAN],BOOMER,0
CRYSTAL [INHUMAN],MOON KNIGHT,9
CRYSTAL [INHUMAN],USAGENT,20
CRYSTAL [INHUMAN],"OSBORN, HARRY",0
CRYSTAL [INHUMAN],"MACTAGGERT, MOIRA KI",0
CRYSTAL [INHUMAN],POLARIS,7
CRYSTAL [INHUMAN],KA-ZAR,6
CRYSTAL [INHUMAN],QUASAR III,17
CRYSTAL [INHUMAN],CAPTAIN MARVEL II,10
CRYSTAL [INHUMAN],MOCKINGBIRD,6
CRYSTAL [INHUMAN],NOVA,6
CRYSTAL [INHUMAN],SHANG-CHI,1
CRYSTAL [INHUMAN],MIRAGE II,0
CRYSTAL [INHUMAN],BINARY,9
CRYSTAL [INHUMAN],"HUDSON, HEATHER",6
CRYSTAL [INHUMAN],TIGRA,7
CRYSTAL [INHUMAN],SPIDER-MAN CLONE,3
CRYSTAL [INHUMAN],"PAGE, KAREN",1
CRYSTAL [INHUMAN],MEDUSA,78
HAVOK,"SUMMERS, NATHAN CHRI",25
HAVOK,BALDER [ASGARDIAN],0
HAVOK,LOKI [ASGARDIAN],0
HAVOK,"BANNER, BETTY ROSS T",3
HAVOK,IRON MAN IV,0
HAVOK,"LEEDS, BETTY BRANT",0
HAVOK,KINGPIN,0
HAVOK,"THOMPSON, EUGENE FLA",0
HAVOK,SIF,0
HAVOK,FANDRAL [ASGARDIAN],0
HAVOK,HOGUN [ASGARDIAN],0
HAVOK,VOLSTAGG,0
HAVOK,"CAGE, LUKE",2
HAVOK,"DUGAN, TIMOTHY ALOYI",0
HAVOK,WOLFSBANE,53
HAVOK,PSYLOCKE,80
HAVOK,BANSHEE,27
HAVOK,WONG,0
HAVOK,FALCON,6
HAVOK,MAGNETO,17
HAVOK,"ROSS, GEN. THADDEUS",0
HAVOK,SUNSPOT,19
HAVOK,BLACK KNIGHT V,11
HAVOK,"MASTERS, ALICIA REIS",1
HAVOK,IRON FIST,5
HAVOK,GAMBIT,25
HAVOK,"NORRISS, SISTER BARB",5
HAVOK,CLEA,0
HAVOK,JUBILEE,16
HAVOK,BOOMER,19
HAVOK,MOON KNIGHT,4
HAVOK,USAGENT,6
HAVOK,"OSBORN, HARRY",0
HAVOK,"MACTAGGERT, MOIRA KI",30
HAVOK,POLARIS,129
HAVOK,KA-ZAR,10
HAVOK,QUASAR III,16
HAVOK,CAPTAIN MARVEL II,1
HAVOK,MOCKINGBIRD,2
HAVOK,NOVA,20
HAVOK,SHANG-CHI,0
HAVOK,MIRAGE II,3
HAVOK,BINARY,5
HAVOK,"HUDSON, HEATHER",14
HAVOK,TIGRA,2
HAVOK,SPIDER-MAN CLONE,1
HAVOK,"PAGE, KAREN",0
HAVOK,MEDUSA,2
"SUMMERS, NATHAN CHRI",BALDER [ASGARDIAN],2
"SUMMERS, NATHAN CHRI",LOKI [ASGARDIAN],0
"SUMMERS, NATHAN CHRI","BANNER, BETTY ROSS T",1
"SUMMERS, NATHAN CHRI",IRON MAN IV,0
"SUMMERS, NATHAN CHRI","LEEDS, BETTY BRANT",0
"SUMMERS, NATHAN CHRI",KINGPIN,0
"SUMMERS, NATHAN CHRI","THOMPSON, EUGENE FLA",0
"SUMMERS, NATHAN CHRI",SIF,0
"SUMMERS, NATHAN CHRI",FANDRAL [ASGARDIAN],2
"SUMMERS, NATHAN CHRI",HOGUN [ASGARDIAN],2
"SUMMERS, NATHAN CHRI",VOLSTAGG,2
"SUMMERS, NATHAN CHRI","CAGE, LUKE",0
"SUMMERS, NATHAN CHRI","DUGAN, TIMOTHY ALOYI",1
"SUMMERS, NATHAN CHRI",WOLFSBANE,32
"SUMMERS, NATHAN CHRI",PSYLOCKE,37
"SUMMERS, NATHAN CHRI",BANSHEE,15
"SUMMERS, NATHAN CHRI",WONG,0
"SUMMERS, NATHAN CHRI",FALCON,1
"SUMMERS, NATHAN CHRI",MAGNETO,10
"SUMMERS, NATHAN CHRI","ROSS, GEN. THADDEUS",0
"SUMMERS, NATHAN CHRI",SUNSPOT,57
"SUMMERS, NATHAN CHRI",BLACK KNIGHT V,1
"SUMMERS, NATHAN CHRI","MASTERS, ALICIA REIS",0
"SUMMERS, NATHAN CHRI",IRON FIST,0
"SUMMERS, NATHAN CHRI",GAMBIT,45
"SUMMERS, NATHAN CHRI","NORRISS, SISTER BARB",1
"SUMMERS, NATHAN CHRI",CLEA,0
"SUMMERS, NATHAN CHRI",JUBILEE,20
"SUMMERS, NATHAN CHRI",BOOMER,76
"SUMMERS, NATHAN CHRI",MOON KNIGHT,0
"SUMMERS, NATHAN CHRI",USAGENT,1
"SUMMERS, NATHAN CHRI","OSBORN, HARRY",0
"SUMMERS, NATHAN CHRI","MACTAGGERT, MOIRA KI",22
"SUMMERS, NATHAN CHRI",POLARIS,22
"SUMMERS, NATHAN CHRI",KA-ZAR,0
"SUMMERS, NATHAN CHRI",QUASAR III,1
