Hero1,Hero2,Appeared_Together
MOON KNIGHT,"HOGAN, VIRGINIA PEPP",0
MOON KNIGHT,SHAMAN,4
MOON KNIGHT,"COOPER, DR. VALERIE",0
MOON KNIGHT,UATU,2
MOON KNIGHT,"HOGAN, HAROLD J. HAP",0
MOON KNIGHT,"JAMESON, COL. JOHN",0
MOON KNIGHT,CYPHER,0
MOON KNIGHT,MYSTIQUE,0
MOON KNIGHT,LOCKHEED,0
MOON KNIGHT,SPIDER-WOMAN,1
MOON KNIGHT,WARLOCK III,0
MOON KNIGHT,NORTHSTAR,4
MOON KNIGHT,HUMAN TORCH ANDROID,0
MOON KNIGHT,SHANNA,2
MOON KNIGHT,SANDMAN,2
MOON KNIGHT,DAGGER,9
MOON KNIGHT,MEPHISTO,1
MOON KNIGHT,GEE,0
MOON KNIGHT,"GRANT, GLORIA GLORY",1
MOON KNIGHT,ANT-MAN II,1
MOON KNIGHT,AURORA,3
MOON KNIGHT,LOCKJAW [INHUMAN],1
MOON KNIGHT,CLOAK,7
MOON KNIGHT,SIRYN,0
MOON KNIGHT,BLACK CAT,4
MOON KNIGHT,KARNILLA [ASGARDIAN],0
MOON KNIGHT,LYJA LAZERFIST [SKRU,0
MOON KNIGHT,"JONES, GABE",1
MOON KNIGHT,PHARAOH RAMA-TUT,3
MOON KNIGHT,"TARR, BLACK JACK",0
MOON KNIGHT,SPIDER-WOMAN II,4
MOON KNIGHT,DR. OCTOPUS,0
MOON KNIGHT,"GYRICH, HENRY PETER",1
MOON KNIGHT,VIZIER,0
MOON KNIGHT,POWER MAN,0
MOON KNIGHT,THANOS,4
MOON KNIGHT,BEETLE,0
MOON KNIGHT,HIGH EVOLUTIONARY,1
MOON KNIGHT,"WING, COLLEEN",1
MOON KNIGHT,BLOB,0
MOON KNIGHT,REDWING,1
MOON KNIGHT,DR. DRUID,7
MOON KNIGHT,WEREWOLF BY NIGHT,8
MOON KNIGHT,FRENCHIE,94
MOON KNIGHT,LILANDRA NERAMANI [S,0
MOON KNIGHT,HELLSTORM,2
MOON KNIGHT,"STACY, GWEN",0
MOON KNIGHT,MOONSTONE II,0
MOON KNIGHT,"SITWELL, JASPER",1
MOON KNIGHT,MICROCHIP,5
MOON KNIGHT,GREEN GOBLIN,1
MOON KNIGHT,NIGHT THRASHER,5
MOON KNIGHT,X-MAN,0
MOON KNIGHT,"WU, LEIKO",0
MOON KNIGHT,SABRETOOTH,0
MOON KNIGHT,BOX IV,0
MOON KNIGHT,"ARBOGAST, BAMBI",0
MOON KNIGHT,DOMINO III,0
MOON KNIGHT,"ROM, SPACEKNIGHT",2
MOON KNIGHT,COUNTERWEIGHT II,0
MOON KNIGHT,"DE LA FONTAINE, CONT",2
MOON KNIGHT,RICTOR,0
MOON KNIGHT,"RESTON, CLIVE",0
MOON KNIGHT,NOMAD III,0
MOON KNIGHT,LIGHTSPEED,0
MOON KNIGHT,COUNTERWEIGHT,0
MOON KNIGHT,APOCALYPSE,0
MOON KNIGHT,"SMITH, SIR DENIS NAY",0
MOON KNIGHT,VASHTI,0
MOON KNIGHT,GARGOYLE II,1
MOON KNIGHT,WARLOCK II,6
MOON KNIGHT,MANDARIN,0
MOON KNIGHT,"CARTER, PEGGY",0
MOON KNIGHT,SILVER SABLE,2
MOON KNIGHT,"ALRAUNE, MARLENE",82
MOON KNIGHT,MS. MARVEL II,1
MOON KNIGHT,"HARKNESS, AGATHA",2
MOON KNIGHT,SKIN,0
MOON KNIGHT,DRAX,5
MOON KNIGHT,CHAMBER,0
MOON KNIGHT,"SUMMERS, MADELYNE MA",0
MOON KNIGHT,HUSK,0
MOON KNIGHT,"LEEDS, NED",0
MOON KNIGHT,SCREAMING MIMI,0
MOON KNIGHT,DIAMONDBACK II,0
MOON KNIGHT,"ROSENTHAL, BERNIE",0
MOON KNIGHT,VENOM,1
MOON KNIGHT,"QUARTERMAIN, CLAY",1
MOON KNIGHT,NOVA II,3
MOON KNIGHT,"JONES, MARLO CHANDLE",0
MOON KNIGHT,ANCIENT ONE,0
MOON KNIGHT,NIGHTMARE,4
MOON KNIGHT,"JAMESON, MARLA MADIS",0
MOON KNIGHT,MARROW,0
MOON KNIGHT,LIZARD,0
MOON KNIGHT,WIZARD,0
MOON KNIGHT,HELA [ASGARDIAN],0
MOON KNIGHT,STARSHINE II,1
MOON KNIGHT,SYNCH,0
MOON KNIGHT,HOWARD THE DUCK,0
MOON KNIGHT,"WINGFOOT, WYATT",0
MOON KNIGHT,BLACK KING,0
MOON KNIGHT,MAGMA,0
MOON KNIGHT,CALIBAN,0
MOON KNIGHT,MAKKARI,1
MOON KNIGHT,ABSORBING MAN,0
MOON KNIGHT,"TILBY, TRISH",0
MOON KNIGHT,GUARDIAN,1
USAGENT,"OSBORN, HARRY",0
USAGENT,"MACTAGGERT, MOIRA KI",0
USAGENT,POLARIS,4
USAGENT,KA-ZAR,0
USAGENT,QUASAR III,26
USAGENT,CAPTAIN MARVEL II,13
USAGENT,MOCKINGBIRD,27
USAGENT,NOVA,10
USAGENT,SHANG-CHI,1
USAGENT,MIRAGE II,0
USAGENT,BINARY,8
USAGENT,"HUDSON, HEATHER",7
USAGENT,TIGRA,23
USAGENT,SPIDER-MAN CLONE,0
USAGENT,"PAGE, KAREN",0
USAGENT,MEDUSA,0
USAGENT,ZABU,0
USAGENT,NAMORITA,10
USAGENT,GHOST RIDER II,0
USAGENT,"URICH, BEN",1
USAGENT,FIRESTAR,9
USAGENT,MOONDRAGON,11
USAGENT,DRACULA,0
USAGENT,"OSBORN, LIZ ALLAN",0
USAGENT,HEIMDALL [ASGARDIAN],0
USAGENT,SERSI,10
USAGENT,THUNDERSTRIKE,12
USAGENT,SASQUATCH,9
USAGENT,DAZZLER II,0
USAGENT,JUSTICE II,4
USAGENT,MEGGAN,1
USAGENT,"CARTER, SHARON",5
USAGENT,GALACTUS,4
USAGENT,GORGON [INHUMAN],0
USAGENT,WHITE QUEEN,0
USAGENT,PHOENIX III,1
USAGENT,BLACK BOLT,0
USAGENT,KARNAK [INHUMAN],0
USAGENT,"WATSON, ANNA",0
USAGENT,STARFOX,10
USAGENT,BISHOP ,1
USAGENT,PUCK,10
USAGENT,RED SKULL,3
USAGENT,ENCHANTRESS,2
USAGENT,DOC SAMSON,0
USAGENT,NIGHTHAWK II,0
USAGENT,THUNDERBIRD II,1
USAGENT,HELLCAT,0
USAGENT,MAGIK,0
USAGENT,FORGE,3
USAGENT,MAN-THING,0
USAGENT,"KNIGHT, MISTY",0
USAGENT,"KINCAID, DR. JANE FO",0
USAGENT,"TALBOT, GLENN",0
USAGENT,GHOST RIDER III,0
USAGENT,SPEEDBALL,12
USAGENT,TRITON,0
USAGENT,CAPTAIN MARVEL,0
USAGENT,"HOGAN, VIRGINIA PEPP",3
USAGENT,SHAMAN,3
USAGENT,"COOPER, DR. VALERIE",18
USAGENT,UATU,1
USAGENT,"HOGAN, HAROLD J. HAP",4
USAGENT,"JAMESON, COL. JOHN",0
USAGENT,CYPHER,0
USAGENT,MYSTIQUE,4
USAGENT,LOCKHEED,0
USAGENT,SPIDER-WOMAN,0
USAGENT,WARLOCK III,0
USAGENT,NORTHSTAR,6
USAGENT,HUMAN TORCH ANDROID,11
USAGENT,SHANNA,0
USAGENT,SANDMAN,6
USAGENT,DAGGER,0
USAGENT,MEPHISTO,0
USAGENT,GEE,0
USAGENT,"GRANT, GLORIA GLORY",0
USAGENT,ANT-MAN II,0
USAGENT,AURORA,4
USAGENT,LOCKJAW [INHUMAN],4
USAGENT,CLOAK,0
USAGENT,SIRYN,0
USAGENT,BLACK CAT,4
USAGENT,KARNILLA [ASGARDIAN],0
USAGENT,LYJA LAZERFIST [SKRU,0
USAGENT,"JONES, GABE",2
USAGENT,PHARAOH RAMA-TUT,13
USAGENT,"TARR, BLACK JACK",0
USAGENT,SPIDER-WOMAN II,74
USAGENT,DR. OCTOPUS,0
USAGENT,"GYRICH, HENRY PETER",8
USAGENT,VIZIER,0
USAGENT,POWER MAN,3
USAGENT,THANOS,4
USAGENT,BEETLE,1
USAGENT,HIGH EVOLUTIONARY,0
USAGENT,"WING, COLLEEN",0
USAGENT,BLOB,5
USAGENT,REDWING,4
USAGENT,DR. DRUID,4
USAGENT,WEREWOLF BY NIGHT,0
USAGENT,FRENCHIE,1
USAGENT,LILANDRA NERAMANI [S,4
USAGENT,HELLSTORM,0
USAGENT,"STACY, GWEN",0
USAGENT,MOONSTONE II,4
USAGENT,"SITWELL, JASPER",2
USAGENT,MICROCHIP,1
USAGENT,GREEN GOBLIN,0
USAGENT,NIGHT THRASHER,0
USAGENT,X-MAN,1
USAGENT,"WU, LEIKO",1
USAGENT,SABRETOOTH,0
USAGENT,BOX IV,2
USAGENT,"ARBOGAST, BAMBI",3
USAGENT,DOMINO III,0
USAGENT,"ROM, SPACEKNIGHT",0
USAGENT,COUNTERWEIGHT II,0
USAGENT,"DE LA FONTAINE, CONT",1
USAGENT,RICTOR,0
USAGENT,"RESTON, CLIVE",0
USAGENT,NOMAD III,8
USAGENT,LIGHTSPEED,0
USAGENT,COUNTERWEIGHT,0
USAGENT,APOCALYPSE,0
USAGENT,"SMITH, SIR DENIS NAY",0
USAGENT,VASHTI,0
USAGENT,GARGOYLE II,0
USAGENT,WARLOCK II,5
USAGENT,MANDARIN,7
USAGENT,"CARTER, PEGGY",4
USAGENT,SILVER SABLE,0
USAGENT,"ALRAUNE, MARLENE",0
USAGENT,MS. MARVEL II,1
USAGENT,"HARKNESS, AGATHA",14
USAGENT,SKIN,0
USAGENT,DRAX,4
USAGENT,CHAMBER,0
USAGENT,"SUMMERS, MADELYNE MA",0
USAGENT,HUSK,0
USAGENT,"LEEDS, NED",0
USAGENT,SCREAMING MIMI,4
USAGENT,DIAMONDBACK II,5
USAGENT,"ROSENTHAL, BERNIE",4
USAGENT,VENOM,0
USAGENT,"QUARTERMAIN, CLAY",0
USAGENT,NOVA II,4
USAGENT,"JONES, MARLO CHANDLE",0
USAGENT,ANCIENT ONE,0
USAGENT,NIGHTMARE,1
USAGENT,"JAMESON, MARLA MADIS",0
USAGENT,MARROW,0
USAGENT,LIZARD,0
USAGENT,WIZARD,1
USAGENT,HELA [ASGARDIAN],0
USAGENT,STARSHINE II,0
USAGENT,SYNCH,0
USAGENT,HOWARD THE DUCK,0
USAGENT,"WINGFOOT, WYATT",0
USAGENT,BLACK KING,0
USAGENT,MAGMA,0
USAGENT,CALIBAN,0
USAGENT,MAKKARI,2
USAGENT,ABSORBING MAN,0
USAGENT,"TILBY, TRISH",0
USAGENT,GUARDIAN,0
"OSBORN, HARRY","MACTAGGERT, MOIRA KI",0
"OSBORN, HARRY",POLARIS,0
"OSBORN, HARRY",KA-ZAR,2
"OSBORN, HARRY",QUASAR III,0
"OSBORN, HARRY",CAPTAIN MARVEL II,1
"OSBORN, HARRY",MOCKINGBIRD,0
"OSBORN, HARRY",NOVA,1
"OSBORN, HARRY",SHANG-CHI,0
"OSBORN, HARRY",MIRAGE II,0
"OSBORN, HARRY",BINARY,0
"OSBORN, HARRY","HUDSON, HEATHER",0
"OSBORN, HARRY",TIGRA,0
"OSBORN, HARRY",SPIDER-MAN CLONE,1
"OSBORN, HARRY","PAGE, KAREN",1
"OSBORN, HARRY",MEDUSA,1
"OSBORN, HARRY",ZABU,2
"OSBORN, HARRY",NAMORITA,0
"OSBORN, HARRY",GHOST RIDER II,0
"OSBORN, HARRY","URICH, BEN",11
"OSBORN, HARRY",FIRESTAR,0
"OSBORN, HARRY",MOONDRAGON,0
"OSBORN, HARRY",DRACULA,0
"OSBORN, HARRY","OSBORN, LIZ ALLAN",67
"OSBORN, HARRY",HEIMDALL [ASGARDIAN],0
"OSBORN, HARRY",SERSI,0
"OSBORN, HARRY",THUNDERSTRIKE,0
"OSBORN, HARRY",SASQUATCH,0
"OSBORN, HARRY",DAZZLER II,1
"OSBORN, HARRY",JUSTICE II,0
"OSBORN, HARRY",MEGGAN,0
"OSBORN, HARRY","CARTER, SHARON",1
"OSBORN, HARRY",GALACTUS,0
"OSBORN, HARRY",GORGON [INHUMAN],0
"OSBORN, HARRY",WHITE QUEEN,0
"OSBORN, HARRY",PHOENIX III,0
"OSBORN, HARRY",BLACK BOLT,0
"OSBORN, HARRY",KARNAK [INHUMAN],0
"OSBORN, HARRY","WATSON, ANNA",37
"OSBORN, HARRY",STARFOX,0
"OSBORN, HARRY",BISHOP ,0
"OSBORN, HARRY",PUCK,0
"OSBORN, HARRY",RED SKULL,1
"OSBORN, HARRY",ENCHANTRESS,0
"OSBORN, HARRY",DOC SAMSON,0
"OSBORN, HARRY",NIGHTHAWK II,0
"OSBORN, HARRY",THUNDERBIRD II,0
"OSBORN, HARRY",HELLCAT,0
"OSBORN, HARRY",MAGIK,0
"OSBORN, HARRY",FORGE,0
"OSBORN, HARRY",MAN-THING,0
"OSBORN, HARRY","KNIGHT, MISTY",0
"OSBORN, HARRY","KINCAID, DR. JANE FO",0
"OSBORN, HARRY","TALBOT, GLENN",0
"OSBORN, HARRY",GHOST RIDER III,0
"OSBORN, HARRY",SPEEDBALL,0
"OSBORN, HARRY",TRITON,0
"OSBORN, HARRY",CAPTAIN MARVEL,0
"OSBORN, HARRY","HOGAN, VIRGINIA PEPP",0
"OSBORN, HARRY",SHAMAN,0
"OSBORN, HARRY","COOPER, DR. VALERIE",0
"OSBORN, HARRY",UATU,0
"OSBORN, HARRY","HOGAN, HAROLD J. HAP",0
"OSBORN, HARRY","JAMESON, COL. JOHN",0
"OSBORN, HARRY",CYPHER,0
"OSBORN, HARRY",MYSTIQUE,0
"OSBORN, HARRY",LOCKHEED,0
"OSBORN, HARRY",SPIDER-WOMAN,0
"OSBORN, HARRY",WARLOCK III,0
"OSBORN, HARRY",NORTHSTAR,0
"OSBORN, HARRY",HUMAN TORCH ANDROID,0
"OSBORN, HARRY",SHANNA,0
"OSBORN, HARRY",SANDMAN,0
"OSBORN, HARRY",DAGGER,4
"OSBORN, HARRY",MEPHISTO,0
"OSBORN, HARRY",GEE,0
"OSBORN, HARRY","GRANT, GLORIA GLORY",19
"OSBORN, HARRY",ANT-MAN II,0
"OSBORN, HARRY",AURORA,0
"OSBORN, HARRY",LOCKJAW [INHUMAN],0
"OSBORN, HARRY",CLOAK,4
"OSBORN, HARRY",SIRYN,0
"OSBORN, HARRY",BLACK CAT,18
"OSBORN, HARRY",KARNILLA [ASGARDIAN],0
"OSBORN, HARRY",LYJA LAZERFIST [SKRU,0
"OSBORN, HARRY","JONES, GABE",0
"OSBORN, HARRY",PHARAOH RAMA-TUT,0
"OSBORN, HARRY","TARR, BLACK JACK",0
"OSBORN, HARRY",SPIDER-WOMAN II,0
"OSBORN, HARRY",DR. OCTOPUS,12
"OSBORN, HARRY","GYRICH, HENRY PETER",0
"OSBORN, HARRY",VIZIER,0
"OSBORN, HARRY",POWER MAN,2
"OSBORN, HARRY",THANOS,0
"OSBORN, HARRY",BEETLE,0
"OSBORN, HARRY",HIGH EVOLUTIONARY,0
"OSBORN, HARRY","WING, COLLEEN",0
"OSBORN, HARRY",BLOB,0
"OSBORN, HARRY",REDWING,2
"OSBORN, HARRY",DR. DRUID,0
"OSBORN, HARRY",WEREWOLF BY NIGHT,0
"OSBORN, HARRY",FRENCHIE,0
"OSBORN, HARRY",LILANDRA NERAMANI [S,0
"OSBORN, HARRY",HELLSTORM,0
"OSBORN, HARRY","STACY, GWEN",64
"OSBORN, HARRY",MOONSTONE II,0
"OSBORN, HARRY","SITWELL, JASPER",0
"OSBORN, HARRY",MICROCHIP,0
"OSBORN, HARRY",GREEN GOBLIN,24
"OSBORN, HARRY",NIGHT THRASHER,0
"OSBORN, HARRY",X-MAN,0
"OSBORN, HARRY","WU, LEIKO",0
"OSBORN, HARRY",SABRETOOTH,1
"OSBORN, HARRY",BOX IV,0
"OSBORN, HARRY","ARBOGAST, BAMBI",0
"OSBORN, HARRY",DOMINO III,0
"OSBORN, HARRY","ROM, SPACEKNIGHT",0
"OSBORN, HARRY",COUNTERWEIGHT II,0
"OSBORN, HARRY","DE LA FONTAINE, CONT",0
"OSBORN, HARRY",RICTOR,0
"OSBORN, HARRY","RESTON, CLIVE",0
"OSBORN, HARRY",NOMAD III,0
"OSBORN, HARRY",LIGHTSPEED,0
"OSBORN, HARRY",COUNTERWEIGHT,0
"OSBORN, HARRY",APOCALYPSE,0
"OSBORN, HARRY","SMITH, SIR DENIS NAY",0
"OSBORN, HARRY",VASHTI,0
"OSBORN, HARRY",GARGOYLE II,0
"OSBORN, HARRY",WARLOCK II,0
"OSBORN, HARRY",MANDARIN,1
"OSBORN, HARRY","CARTER, PEGGY",0
"OSBORN, HARRY",SILVER SABLE,3
"OSBORN, HARRY","ALRAUNE, MARLENE",0
"OSBORN, HARRY",MS. MARVEL II,0
"OSBORN, HARRY","HARKNESS, AGATHA",0
"OSBORN, HARRY",SKIN,0
"OSBORN, HARRY",DRAX,0
"OSBORN, HARRY",CHAMBER,0
"OSBORN, HARRY","SUMMERS, MADELYNE MA",0
"OSBORN, HARRY",HUSK,0
"OSBORN, HARRY","LEEDS, NED",25
"OSBORN, HARRY",SCREAMING MIMI,0
"OSBORN, HARRY",DIAMONDBACK II,0
"OSBORN, HARRY","ROSENTHAL, BERNIE",0
"OSBORN, HARRY",VENOM,2
"OSBORN, HARRY","QUARTERMAIN, CLAY",0
"OSBORN, HARRY",NOVA II,0
"OSBORN, HARRY","JONES, MARLO CHANDLE",0
"OSBORN, HARRY",ANCIENT ONE,0
"OSBORN, HARRY",NIGHTMARE,0
"OSBORN, HARRY","JAMESON, MARLA MADIS",11
"OSBORN, HARRY",MARROW,0
"OSBORN, HARRY",LIZARD,12
"OSBORN, HARRY",WIZARD,1
"OSBORN, HARRY",HELA [ASGARDIAN],0
"OSBORN, HARRY",STARSHINE II,0
"OSBORN, HARRY",SYNCH,0
"OSBORN, HARRY",HOWARD THE DUCK,0
"OSBORN, HARRY","WINGFOOT, WYATT",0
"OSBORN, HARRY",BLACK KING,0
"OSBORN, HARRY",MAGMA,0
"OSBORN, HARRY",CALIBAN,0
"OSBORN, HARRY",MAKKARI,0
"OSBORN, HARRY",ABSORBING MAN,0
"OSBORN, HARRY","TILBY, TRISH",0
"OSBORN, HARRY",GUARDIAN,0
"MACTAGGERT, MOIRA KI",POLARIS,40
"MACTAGGERT, MOIRA KI",KA-ZAR,1
"MACTAGGERT, MOIRA KI",QUASAR III,0
"MACTAGGERT, MOIRA KI",CAPTAIN MARVEL II,0
"MACTAGGERT, MOIRA KI",MOCKINGBIRD,0
"MACTAGGERT, MOIRA KI",NOVA,2
"MACTAGGERT, MOIRA KI",SHANG-CHI,0
"MACTAGGERT, MOIRA KI",MIRAGE II,20
"MACTAGGERT, MOIRA KI",BINARY,6
"MACTAGGERT, MOIRA KI","HUDSON, HEATHER",2
"MACTAGGERT, MOIRA KI",TIGRA,0
"MACTAGGERT, MOIRA KI",SPIDER-MAN CLONE,0
"MACTAGGERT, MOIRA KI","PAGE, KAREN",0
"MACTAGGERT, MOIRA KI",MEDUSA,0
"MACTAGGERT, MOIRA KI",ZABU,0
"MACTAGGERT, MOIRA KI",NAMORITA,2
"MACTAGGERT, MOIRA KI",GHOST RIDER II,0
"MACTAGGERT, MOIRA KI","URICH, BEN",0
"MACTAGGERT, MOIRA KI",FIRESTAR,2
"MACTAGGERT, MOIRA KI",MOONDRAGON,0
"MACTAGGERT, MOIRA KI",DRACULA,1
"MACTAGGERT, MOIRA KI","OSBORN, LIZ ALLAN",0
"MACTAGGERT, MOIRA KI",HEIMDALL [ASGARDIAN],0
"MACTAGGERT, MOIRA KI",SERSI,0
"MACTAGGERT, MOIRA KI",THUNDERSTRIKE,0
"MACTAGGERT, MOIRA KI",SASQUATCH,1
"MACTAGGERT, MOIRA KI",DAZZLER II,9
"MACTAGGERT, MOIRA KI",JUSTICE II,2
"MACTAGGERT, MOIRA KI",MEGGAN,42
"MACTAGGERT, MOIRA KI","CARTER, SHARON",0
"MACTAGGERT, MOIRA KI",GALACTUS,0
"MACTAGGERT, MOIRA KI",GORGON [INHUMAN],0
"MACTAGGERT, MOIRA KI",WHITE QUEEN,7
"MACTAGGERT, MOIRA KI",PHOENIX III,7
"MACTAGGERT, MOIRA KI",BLACK BOLT,0
"MACTAGGERT, MOIRA KI",KARNAK [INHUMAN],0
"MACTAGGERT, MOIRA KI","WATSON, ANNA",0
"MACTAGGERT, MOIRA KI",STARFOX,0
"MACTAGGERT, MOIRA KI",BISHOP ,15
"MACTAGGERT, MOIRA KI",PUCK,1
"MACTAGGERT, MOIRA KI",RED SKULL,0
"MACTAGGERT, MOIRA KI",ENCHANTRESS,0
"MACTAGGERT, MOIRA KI",DOC SAMSON,0
"MACTAGGERT, MOIRA KI",NIGHTHAWK II,0
"MACTAGGERT, MOIRA KI",THUNDERBIRD II,11
"MACTAGGERT, MOIRA KI",HELLCAT,0
"MACTAGGERT, MOIRA KI",MAGIK,16
"MACTAGGERT, MOIRA KI",FORGE,20
"MACTAGGERT, MOIRA KI",MAN-THING,0
"MACTAGGERT, MOIRA KI","KNIGHT, MISTY",6
"MACTAGGERT, MOIRA KI","KINCAID, DR. JANE FO",0
"MACTAGGERT, MOIRA KI","TALBOT, GLENN",0
"MACTAGGERT, MOIRA KI",GHOST RIDER III,0
"MACTAGGERT, MOIRA KI",SPEEDBALL,2
"MACTAGGERT, MOIRA KI",TRITON,0
"MACTAGGERT, MOIRA KI",CAPTAIN MARVEL,0
"MACTAGGERT, MOIRA KI","HOGAN, VIRGINIA PEPP",0
"MACTAGGERT, MOIRA KI",SHAMAN,1
"MACTAGGERT, MOIRA KI","COOPER, DR. VALERIE",15
"MACTAGGERT, MOIRA KI",UATU,1
"MACTAGGERT, MOIRA KI","HOGAN, HAROLD J. HAP",0
"MACTAGGERT, MOIRA KI","JAMESON, COL. JOHN",0
"MACTAGGERT, MOIRA KI",CYPHER,46
"MACTAGGERT, MOIRA KI",MYSTIQUE,17
"MACTAGGERT, MOIRA KI",LOCKHEED,19
"MACTAGGERT, MOIRA KI",SPIDER-WOMAN,1
"MACTAGGERT, MOIRA KI",WARLOCK III,11
"MACTAGGERT, MOIRA KI",NORTHSTAR,0
"MACTAGGERT, MOIRA KI",HUMAN TORCH ANDROID,0
"MACTAGGERT, MOIRA KI",SHANNA,0
"MACTAGGERT, MOIRA KI",SANDMAN,0
"MACTAGGERT, MOIRA KI",DAGGER,2
"MACTAGGERT, MOIRA KI",MEPHISTO,0
"MACTAGGERT, MOIRA KI",GEE,0
"MACTAGGERT, MOIRA KI","GRANT, GLORIA GLORY",0
"MACTAGGERT, MOIRA KI",ANT-MAN II,0
"MACTAGGERT, MOIRA KI",AURORA,1
"MACTAGGERT, MOIRA KI",LOCKJAW [INHUMAN],0
"MACTAGGERT, MOIRA KI",CLOAK,2
"MACTAGGERT, MOIRA KI",SIRYN,17
"MACTAGGERT, MOIRA KI",BLACK CAT,0
"MACTAGGERT, MOIRA KI",KARNILLA [ASGARDIAN],0
"MACTAGGERT, MOIRA KI",LYJA LAZERFIST [SKRU,0
"MACTAGGERT, MOIRA KI","JONES, GABE",0
"MACTAGGERT, MOIRA KI",PHARAOH RAMA-TUT,0
"MACTAGGERT, MOIRA KI","TARR, BLACK JACK",0
"MACTAGGERT, MOIRA KI",SPIDER-WOMAN II,0
"MACTAGGERT, MOIRA KI",DR. OCTOPUS,0
"MACTAGGERT, MOIRA KI","GYRICH, HENRY PETER",2
"MACTAGGERT, MOIRA KI",VIZIER,0
"MACTAGGERT, MOIRA KI",POWER MAN,0
"MACTAGGERT, MOIRA KI",THANOS,0
"MACTAGGERT, MOIRA KI",BEETLE,0
"MACTAGGERT, MOIRA KI",HIGH EVOLUTIONARY,1
"MACTAGGERT, MOIRA KI","WING, COLLEEN",2
"MACTAGGERT, MOIRA KI",BLOB,8
"MACTAGGERT, MOIRA KI",REDWING,0
"MACTAGGERT, MOIRA KI",DR. DRUID,0
"MACTAGGERT, MOIRA KI",WEREWOLF BY NIGHT,0
"MACTAGGERT, MOIRA KI",FRENCHIE,0
"MACTAGGERT, MOIRA KI",LILANDRA NERAMANI [S,18
"MACTAGGERT, MOIRA KI",HELLSTORM,0
"MACTAGGERT, MOIRA KI","STACY, GWEN",0
"MACTAGGERT, MOIRA KI",MOONSTONE II,0
"MACTAGGERT, MOIRA KI","SITWELL, JASPER",0
"MACTAGGERT, MOIRA KI",MICROCHIP,0
"MACTAGGERT, MOIRA KI",GREEN GOBLIN,0
"MACTAGGERT, MOIRA KI",NIGHT THRASHER,2
"MACTAGGERT, MOIRA KI",X-MAN,7
"MACTAGGERT, MOIRA KI","WU, LEIKO",0
"MACTAGGERT, MOIRA KI",SABRETOOTH,5
"MACTAGGERT, MOIRA KI",BOX IV,1
"MACTAGGERT, MOIRA KI","ARBOGAST, BAMBI",0
"MACTAGGERT, MOIRA KI",DOMINO III,5
"MACTAGGERT, MOIRA KI","ROM, SPACEKNIGHT",0
"MACTAGGERT, MOIRA KI",COUNTERWEIGHT II,0
"MACTAGGERT, MOIRA KI","DE LA FONTAINE, CONT",1
"MACTAGGERT, MOIRA KI",RICTOR,11
"MACTAGGERT, MOIRA KI","RESTON, CLIVE",0
"MACTAGGERT, MOIRA KI",NOMAD III,0
"MACTAGGERT, MOIRA KI",LIGHTSPEED,0
"MACTAGGERT, MOIRA KI",COUNTERWEIGHT,0
"MACTAGGERT, MOIRA KI",APOCALYPSE,9
"MACTAGGERT, MOIRA KI","SMITH, SIR DENIS NAY",0
"MACTAGGERT, MOIRA KI",VASHTI,0
"MACTAGGERT, MOIRA KI",GARGOYLE II,0
"MACTAGGERT, MOIRA KI",WARLOCK II,0
"MACTAGGERT, MOIRA KI",MANDARIN,1
"MACTAGGERT, MOIRA KI","CARTER, PEGGY",0
"MACTAGGERT, MOIRA KI",SILVER SABLE,0
"MACTAGGERT, MOIRA KI","ALRAUNE, MARLENE",0
"MACTAGGERT, MOIRA KI",MS. MARVEL II,0
"MACTAGGERT, MOIRA KI","HARKNESS, AGATHA",0
"MACTAGGERT, MOIRA KI",SKIN,4
"MACTAGGERT, MOIRA KI",DRAX,0
"MACTAGGERT, MOIRA KI",CHAMBER,4
"MACTAGGERT, MOIRA KI","SUMMERS, MADELYNE MA",3
"MACTAGGERT, MOIRA KI",HUSK,5
"MACTAGGERT, MOIRA KI","LEEDS, NED",0
"MACTAGGERT, MOIRA KI",SCREAMING MIMI,0
"MACTAGGERT, MOIRA KI",DIAMONDBACK II,0
"MACTAGGERT, MOIRA KI","ROSENTHAL, BERNIE",0
"MACTAGGERT, MOIRA KI",VENOM,0
"MACTAGGERT, MOIRA KI","QUARTERMAIN, CLAY",0
"MACTAGGERT, MOIRA KI",NOVA II,0
"MACTAGGERT, MOIRA KI","JONES, MARLO CHANDLE",0
"MACTAGGERT, MOIRA KI",ANCIENT ONE,0
"MACTAGGERT, MOIRA KI",NIGHTMARE,2
"MACTAGGERT, MOIRA KI","JAMESON, MARLA MADIS",0
"MACTAGGERT, MOIRA KI",MARROW,8
"MACTAGGERT, MOIRA KI",LIZARD,0
"MACTAGGERT, MOIRA KI",WIZARD,0
"MACTAGGERT, MOIRA KI",HELA [ASGARDIAN],0
"MACTAGGERT, MOIRA KI",STARSHINE II,0
"MACTAGGERT, MOIRA KI",SYNCH,4
"MACTAGGERT, MOIRA KI",HOWARD THE DUCK,0
"MACTAGGERT, MOIRA KI","WINGFOOT, WYATT",0
"MACTAGGERT, MOIRA KI",BLACK KING,7
"MACTAGGERT, MOIRA KI",MAGMA,6
"MACTAGGERT, MOIRA KI",CALIBAN,5
"MACTAGGERT, MOIRA KI",MAKKARI,0
"MACTAGGERT, MOIRA KI",ABSORBING MAN,0
